2017-03-03 12:02:57,277 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repositoriomaven.epa.com/nexus/content/groups/public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.pom
2017-03-03 12:02:57,647 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repositoriomaven.epa.com/nexus/content/groups/public/com/thoughtworks/xstream/xstream-parent/1.3.1/xstream-parent-1.3.1.pom
2017-03-03 12:02:57,920 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repositoriomaven.epa.com/nexus/content/groups/public/com/thoughtworks/xstream/xstream-parent/1.3.1/xstream-parent-1.3.1.pom
2017-03-03 12:02:58,263 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repositoriomaven.epa.com/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.pom
2017-03-03 12:02:58,568 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repositoriomaven.epa.com/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.pom
2017-03-03 12:02:58,876 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repositoriomaven.epa.com/nexus/content/groups/public/org/codehaus/plexus/plexus-interpolation/1.6/plexus-interpolation-1.6.pom
2017-03-03 12:02:59,139 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repositoriomaven.epa.com/nexus/content/groups/public/org/codehaus/plexus/plexus-interpolation/1.6/plexus-interpolation-1.6.pom
2017-03-03 12:02:59,444 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repositoriomaven.epa.com/nexus/content/groups/public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.jar
2017-03-03 12:02:59,763 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repositoriomaven.epa.com/nexus/content/groups/public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.jar
2017-03-03 12:02:59,998 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repositoriomaven.epa.com/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.jar
2017-03-03 12:03:00,259 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repositoriomaven.epa.com/nexus/content/groups/public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.jar
2017-03-03 12:03:01,370 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /gs-serving-web-content/src/main/java
2017-03-03 12:03:01,371 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /gs-serving-web-content/src/main/resources
2017-03-03 12:03:01,372 [Worker-19] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /gs-serving-web-content/src/test/java
2017-03-03 12:03:03,618 [Worker-19] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 10 sec
2017-03-03 12:03:07,275 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-03 12:03:07,281 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-03 12:03:07,289 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-03 12:03:07,290 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-serving-web-content/src/test/resources
2017-03-03 12:11:54,917 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-03 12:11:54,918 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/main/resources
2017-03-03 12:11:54,919 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-03-03 12:11:54,920 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-maven/src/test/resources
2017-03-03 13:34:48,410 [Worker-63] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-03 13:34:48,427 [Worker-63] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-03 13:34:48,428 [Worker-63] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-03 13:34:48,429 [Worker-63] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/administrador/workspace/PERSONAL/gs-serving-web-content/src/test/resources
2017-03-03 14:59:59,089 [Worker-82] ERROR o.e.m.j.i.l.MavenLaunchConfigurationListener - Launch configuration HelloWorld references non-existing project gs-maven.
org.eclipse.core.runtime.CoreException: Launch configuration HelloWorld references non-existing project gs-maven.
	at org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1408) ~[org.eclipse.jdt.launching_3.8.101.v20161111-2014.jar:na]
	at org.eclipse.jdt.launching.JavaRuntime.getJavaProject(JavaRuntime.java:1283) ~[org.eclipse.jdt.launching_3.8.101.v20161111-2014.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenLaunchConfigurationListener.updateLaunchConfiguration(MavenLaunchConfigurationListener.java:53) [org.eclipse.m2e.jdt_1.7.0.20160603-1933.jar:na]
